기준연월,시군구코드,광역시도명,시군구명,5세단위구분,총인구수,남성인구수,여성인구수
202001,11545,서울특별시,금천구,0-4세,6561,3395,3166
202002,11545,서울특별시,금천구,0-4세,6478,3355,3123
202003,11545,서울특별시,금천구,0-4세,6366,3295,3071
202004,11545,서울특별시,금천구,0-4세,6286,3248,3038
202005,11545,서울특별시,금천구,0-4세,6243,3236,3007
202006,11545,서울특별시,금천구,0-4세,6175,3201,2974
202001,11545,서울특별시,금천구,5-9세,7135,3627,3508
202002,11545,서울특별시,금천구,5-9세,7051,3570,3481
202003,11545,서울특별시,금천구,5-9세,7039,3566,3473
202004,11545,서울특별시,금천구,5-9세,7033,3559,3474
202005,11545,서울특별시,금천구,5-9세,7015,3547,3468
202006,11545,서울특별시,금천구,5-9세,7002,3530,3472
202001,11545,서울특별시,금천구,10-14세,6848,3481,3367
202002,11545,서울특별시,금천구,10-14세,6825,3479,3346
202003,11545,서울특별시,금천구,10-14세,6813,3474,3339
202004,11545,서울특별시,금천구,10-14세,6820,3474,3346
202005,11545,서울특별시,금천구,10-14세,6807,3465,3342
202006,11545,서울특별시,금천구,10-14세,6791,3454,3337
202001,11545,서울특별시,금천구,15-19세,8853,4530,4323
202002,11545,서울특별시,금천구,15-19세,8720,4436,4284
202003,11545,서울특별시,금천구,15-19세,8633,4378,4255
202004,11545,서울특별시,금천구,15-19세,8553,4322,4231
202005,11545,서울특별시,금천구,15-19세,8483,4281,4202
202006,11545,서울특별시,금천구,15-19세,8393,4241,4152
202001,11545,서울특별시,금천구,20-24세,14818,7345,7473
202002,11545,서울특별시,금천구,20-24세,14823,7309,7514
202003,11545,서울특별시,금천구,20-24세,14745,7269,7476
202004,11545,서울특별시,금천구,20-24세,14738,7277,7461
202005,11545,서울특별시,금천구,20-24세,14703,7248,7455
202006,11545,서울특별시,금천구,20-24세,14689,7224,7465
202001,11545,서울특별시,금천구,25-29세,21544,11277,10267
202002,11545,서울특별시,금천구,25-29세,21568,11305,10263
202003,11545,서울특별시,금천구,25-29세,21772,11438,10334
202004,11545,서울특별시,금천구,25-29세,21817,11429,10388
202005,11545,서울특별시,금천구,25-29세,21883,11453,10430
202006,11545,서울특별시,금천구,25-29세,21990,11504,10486
202001,11545,서울특별시,금천구,30-34세,18050,10000,8050
202002,11545,서울특별시,금천구,30-34세,18106,10048,8058
202003,11545,서울특별시,금천구,30-34세,18117,10044,8073
202004,11545,서울특별시,금천구,30-34세,18140,10091,8049
202005,11545,서울특별시,금천구,30-34세,18249,10144,8105
202006,11545,서울특별시,금천구,30-34세,18262,10134,8128
202001,11545,서울특별시,금천구,35-39세,17644,9713,7931
202002,11545,서울특별시,금천구,35-39세,17546,9657,7889
202003,11545,서울특별시,금천구,35-39세,17406,9603,7803
202004,11545,서울특별시,금천구,35-39세,17365,9595,7770
202005,11545,서울특별시,금천구,35-39세,17363,9569,7794
202006,11545,서울특별시,금천구,35-39세,17283,9551,7732
202001,11545,서울특별시,금천구,40-44세,15534,8249,7285
202002,11545,서울특별시,금천구,40-44세,15573,8292,7281
202003,11545,서울특별시,금천구,40-44세,15511,8243,7268
202004,11545,서울특별시,금천구,40-44세,15431,8204,7227
202005,11545,서울특별시,금천구,40-44세,15327,8162,7165
202006,11545,서울특별시,금천구,40-44세,15308,8142,7166
202001,11545,서울특별시,금천구,45-49세,18665,9593,9072
202002,11545,서울특별시,금천구,45-49세,18542,9511,9031
202003,11545,서울특별시,금천구,45-49세,18398,9456,8942
202004,11545,서울특별시,금천구,45-49세,18379,9436,8943
202005,11545,서울특별시,금천구,45-49세,18283,9379,8904
202006,11545,서울특별시,금천구,45-49세,18213,9349,8864
202001,11545,서울특별시,금천구,50-54세,20010,10020,9990
202002,11545,서울특별시,금천구,50-54세,19957,10008,9949
202003,11545,서울특별시,금천구,50-54세,19924,9991,9933
202004,11545,서울특별시,금천구,50-54세,19841,9949,9892
202005,11545,서울특별시,금천구,50-54세,19858,9956,9902
202006,11545,서울특별시,금천구,50-54세,19800,9908,9892
202001,11545,서울특별시,금천구,55-59세,21276,10732,10544
202002,11545,서울특별시,금천구,55-59세,21217,10696,10521
202003,11545,서울특별시,금천구,55-59세,21188,10688,10500
202004,11545,서울특별시,금천구,55-59세,21121,10676,10445
202005,11545,서울특별시,금천구,55-59세,21130,10687,10443
202006,11545,서울특별시,금천구,55-59세,20964,10610,10354
202001,11545,서울특별시,금천구,60-64세,18730,9299,9431
202002,11545,서울특별시,금천구,60-64세,18815,9352,9463
202003,11545,서울특별시,금천구,60-64세,18723,9310,9413
202004,11545,서울특별시,금천구,60-64세,18787,9341,9446
202005,11545,서울특별시,금천구,60-64세,18803,9339,9464
202006,11545,서울특별시,금천구,60-64세,18976,9449,9527
202001,11545,서울특별시,금천구,65-69세,12916,6239,6677
202002,11545,서울특별시,금천구,65-69세,12990,6283,6707
202003,11545,서울특별시,금천구,65-69세,13195,6381,6814
202004,11545,서울특별시,금천구,65-69세,13233,6379,6854
202005,11545,서울특별시,금천구,65-69세,13285,6407,6878
202006,11545,서울특별시,금천구,65-69세,13324,6411,6913
202001,11545,서울특별시,금천구,70-74세,10077,4750,5327
202002,11545,서울특별시,금천구,70-74세,10112,4754,5358
202003,11545,서울특별시,금천구,70-74세,10138,4775,5363
202004,11545,서울특별시,금천구,70-74세,10152,4786,5366
202005,11545,서울특별시,금천구,70-74세,10194,4816,5378
202006,11545,서울특별시,금천구,70-74세,10194,4810,5384
202001,11545,서울특별시,금천구,75-79세,7468,3434,4034
202002,11545,서울특별시,금천구,75-79세,7481,3451,4030
202003,11545,서울특별시,금천구,75-79세,7511,3462,4049
202004,11545,서울특별시,금천구,75-79세,7529,3467,4062
202005,11545,서울특별시,금천구,75-79세,7569,3477,4092
202006,11545,서울특별시,금천구,75-79세,7636,3510,4126
202001,11545,서울특별시,금천구,80-84세,4174,1754,2420
202002,11545,서울특별시,금천구,80-84세,4226,1765,2461
202003,11545,서울특별시,금천구,80-84세,4259,1786,2473
202004,11545,서울특별시,금천구,80-84세,4294,1805,2489
202005,11545,서울특별시,금천구,80-84세,4329,1826,2503
202006,11545,서울특별시,금천구,80-84세,4334,1821,2513
202001,11545,서울특별시,금천구,85-89세,1822,620,1202
