광역시도명,시군구명,날짜,시간대별 시간,강수 유형명,습도값,강수량 값,기온값,풍속값,바람강도 유형명,동쪽서쪽바람유형명,풍향값,풍향카테고리명,한식,분식,카페/디저트,돈까스/일식,회,치킨,피자,아시안/양식,중식,족발/보쌈,야식,찜탕,도시락,패스트푸드
서울특별시,동작구,2020-01-25,19,없음,82,0,0.3,1.4,약,east,359,N,0,2,0,0,0,9,8,0,0,2,0,0,0,0
서울특별시,동작구,2020-01-25,20,없음,83,0,-0.4,0.9,약,east,5,N,0,2,0,0,0,6,10,0,1,1,0,0,0,0
서울특별시,동작구,2020-01-25,21,없음,81,0,-0.1,0.3,약,east,1,N,0,2,0,0,0,3,7,0,0,2,0,0,0,0
서울특별시,동작구,2020-01-25,22,없음,83,0,-0.1,0.7,약,east,7,N,1,3,0,0,0,7,4,0,1,3,0,0,0,0
서울특별시,동작구,2020-01-25,23,없음,82,0,0.8,0.8,약,east,62,ENE,0,1,0,0,0,2,8,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-25,16,없음,98,0,1.1,1.2,약,east,173,S,0,0,0,0,0,0,4,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-25,17,없음,98,0,0.8,1.4,약,east,173,S,0,0,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시,서초구,2020-01-25,18,없음,99,0,0.7,1.1,약,east,177,S,0,0,0,0,0,0,3,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-25,19,없음,99,0,0.4,1.1,약,east,175,S,0,0,0,0,0,0,2,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-25,20,없음,100,0,0.3,1,약,east,181,S,0,0,0,0,0,0,1,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-25,21,없음,100,0,0.1,1,약,east,184,S,0,0,0,0,0,0,2,0,0,2,0,0,0,0
서울특별시,서초구,2020-01-25,22,없음,100,0,0.2,1.1,약,east,171,S,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,서초구,2020-01-25,23,없음,100,0,1.7,0.8,약,east,158,SSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,양천구,2020-01-25,0,없음,57,0,6.5,0.4,약,east,208,SSW,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-25,10,없음,69,0,5.4,0.4,약,east,309,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-25,11,없음,72,0,5.5,1.1,약,east,274,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-25,12,없음,74,0,5,1.1,약,east,285,WNW,2,0,0,0,0,0,0,0,0,0,0,1,0,1
서울특별시,양천구,2020-01-25,13,없음,77,0,3.9,0.8,약,east,339,NNW,2,1,1,0,0,1,0,0,0,0,0,1,0,1
서울특별시,양천구,2020-01-25,14,없음,77,0,3,0.3,약,east,333,NNW,0,1,0,0,0,1,1,0,0,0,0,0,0,2
서울특별시,양천구,2020-01-25,15,없음,81,0,2.6,0.6,약,east,331,NNW,2,3,0,0,0,0,2,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-25,16,없음,80,0,2.3,0.2,약,east,4,N,1,0,0,0,0,2,1,0,0,0,1,1,0,0
서울특별시,양천구,2020-01-25,17,없음,81,0,1.8,0.3,약,east,278,W,3,0,0,0,0,1,2,0,0,1,0,0,0,1
서울특별시,양천구,2020-01-25,18,없음,81,0,1.3,0.4,약,east,304,NW,1,1,0,1,2,5,0,0,1,0,4,0,0,1
서울특별시,양천구,2020-01-25,19,없음,79,0,0.9,0.4,약,east,332,NNW,3,0,1,0,1,8,0,0,0,0,0,0,0,2
서울특별시,양천구,2020-01-25,20,없음,81,0,0.3,0.3,약,east,302,WNW,2,1,0,0,0,4,1,0,1,0,2,0,0,2
서울특별시,양천구,2020-01-25,21,없음,79,0,0.3,0.5,약,east,320,NW,1,0,1,0,0,7,2,0,0,0,2,0,0,1
서울특별시,양천구,2020-01-25,22,없음,79,0,0.1,0.3,약,east,356,N,0,0,1,0,0,1,0,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-25,23,없음,76,0,1.4,0.4,약,east,8,N,2,0,0,0,0,2,0,0,0,0,1,0,0,1
서울특별시,영등포구,2020-01-25,0,없음,57,0,6.5,0.4,약,east,208,SSW,0,3,0,0,0,10,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-25,1,없음,54,0,7.7,1.3,약,east,32,NNE,0,3,0,0,0,6,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-25,10,없음,69,0,5.4,0.4,약,east,309,NW,0,0,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시,영등포구,2020-01-25,11,없음,72,0,5.5,1.1,약,east,274,W,0,0,0,0,1,0,0,5,0,1,0,0,0,0
서울특별시,영등포구,2020-01-25,12,없음,74,0,5,1.1,약,east,285,WNW,0,0,0,0,0,4,0,3,0,0,0,0,0,0
서울특별시,영등포구,2020-01-25,13,없음,77,0,3.9,0.8,약,east,339,NNW,0,0,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시,영등포구,2020-01-25,14,없음,77,0,3,0.3,약,east,333,NNW,0,0,0,0,0,5,0,0,0,0,0,0,0,2
서울특별시,영등포구,2020-01-25,15,없음,81,0,2.6,0.6,약,east,331,NNW,0,0,0,0,2,11,0,0,3,0,0,0,0,0
서울특별시,영등포구,2020-01-25,16,없음,80,0,2.3,0.2,약,east,4,N,0,3,2,0,1,14,0,0,0,0,4,0,0,3
서울특별시,영등포구,2020-01-25,17,없음,81,0,1.8,0.3,약,east,278,W,3,4,2,0,1,21,2,0,1,0,2,0,0,1
서울특별시,영등포구,2020-01-25,18,없음,81,0,1.3,0.4,약,east,304,NW,1,7,0,0,0,22,2,0,4,1,4,0,0,1
서울특별시,영등포구,2020-01-25,19,없음,79,0,0.9,0.4,약,east,332,NNW,4,13,2,0,0,41,3,0,4,0,2,0,0,2
서울특별시,영등포구,2020-01-25,20,없음,81,0,0.3,0.3,약,east,302,WNW,1,2,2,0,1,28,0,0,3,0,5,0,0,0
서울특별시,영등포구,2020-01-25,21,없음,79,0,0.3,0.5,약,east,320,NW,0,3,1,0,1,29,6,0,1,1,10,0,0,0
서울특별시,영등포구,2020-01-25,22,없음,79,0,0.1,0.3,약,east,356,N,2,2,0,0,0,27,3,0,0,0,4,0,0,0
서울특별시,영등포구,2020-01-25,23,없음,76,0,1.4,0.4,약,east,8,N,0,3,1,0,0,15,1,0,1,0,2,0,0,0
서울특별시,은평구,2020-01-25,0,없음,57,0,7.2,1.3,약,east,190,S,0,0,0,0,9,5,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-25,1,없음,54,0,8.7,1.5,약,east,165,SSE,0,0,0,0,0,4,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-25,11,없음,72,0,3.2,0.8,약,east,347,NNW,0,1,0,0,2,0,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-25,12,없음,74,0,2.7,0.6,약,east,344,NNW,0,4,0,3,2,0,0,0,0,1,0,0,0,3
서울특별시,은평구,2020-01-25,13,없음,77,0,1.9,0.9,약,east,350,N,0,7,1,3,1,0,0,0,0,3,0,0,0,5
서울특별시,은평구,2020-01-25,14,없음,77,0,1.6,0,약,none,0,N,0,2,5,0,3,3,0,0,0,7,0,0,0,4
서울특별시,은평구,2020-01-25,15,없음,81,0,1.6,0.1,약,east,312,NW,0,4,2,1,6,8,0,0,0,4,0,0,0,4
서울특별시,은평구,2020-01-25,16,없음,80,0,1,0.3,약,east,312,NW,0,8,1,0,3,11,0,0,0,1,0,0,0,3
서울특별시,은평구,2020-01-25,17,없음,81,0,0.6,0.5,약,east,330,NNW,0,10,1,0,6,15,0,0,0,13,0,0,0,4
서울특별시,은평구,2020-01-25,18,없음,81,0,0.5,0.3,약,east,140,SE,0,15,1,1,8,28,0,0,0,14,0,0,0,7
서울특별시,은평구,2020-01-25,19,없음,79,0,-0.2,0.7,약,east,1,N,0,8,0,0,14,36,0,0,0,21,0,0,0,11
서울특별시,은평구,2020-01-25,20,없음,81,0,-0.6,0.3,약,east,13,NNE,0,9,0,2,8,18,0,0,0,6,0,0,0,15
서울특별시,은평구,2020-01-25,21,없음,79,0,-0.4,0.3,약,east,114,ESE,0,0,0,0,7,31,0,0,0,6,0,0,0,9
서울특별시,은평구,2020-01-25,22,없음,79,0,0,1.3,약,east,32,NNE,0,0,0,0,11,17,0,0,0,6,0,0,0,1
서울특별시,은평구,2020-01-25,23,없음,76,0,1.5,0.4,약,east,163,SSE,0,0,0,0,4,6,0,0,0,8,0,0,0,0
서울특별시,강북구,2020-01-26,10,없음,51,0,8.4,3.8,약,east,56,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,11,없음,53,0,7.9,3.8,약,east,62,ENE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,12,없음,55,0,7.2,3.4,약,east,79,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,13,없음,55,0,6.9,3.1,약,east,58,ENE,1,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,14,없음,55,0,6.8,3.3,약,east,74,ENE,0,0,0,0,0,2,0,0,0,1,0,0,0,0
서울특별시,강북구,2020-01-26,15,없음,53,0,6.7,2.7,약,east,58,ENE,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,16,없음,51,0,6.4,3,약,east,62,ENE,0,0,0,0,0,1,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,17,없음,52,0,6.3,4.7,약간강,east,50,NE,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,18,없음,52,0,6.2,3.9,약,east,49,NE,0,1,0,0,0,2,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,19,없음,52,0,6.2,3.4,약,east,56,NE,1,0,0,0,0,1,3,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,20,없음,50,0,6.2,3.3,약,east,50,NE,0,0,0,0,0,0,3,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,22,없음,52,0,6.2,3.7,약,east,65,ENE,0,0,0,0,0,0,4,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-26,23,없음,51,0,6.4,4.8,약간강,east,60,ENE,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-26,14,없음,50,0,7.1,2,약,east,45,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-01-26,0,없음,73,0,3.3,1.7,약,east,78,ENE,0,0,0,0,0,12,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,1,없음,64,0,5.7,1.5,약,east,94,E,0,0,0,0,0,6,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,10,없음,51,0,7.8,2.8,약,east,63,ENE,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,11,없음,54,0,7,2.4,약,east,75,ENE,0,0,0,0,0,2,1,0,1,0,0,0,0,0
서울특별시,관악구,2020-01-26,12,없음,57,0,6.5,2.6,약,east,67,ENE,2,0,0,1,0,4,1,0,1,0,0,0,0,0
서울특별시,관악구,2020-01-26,13,없음,58,0,5.9,1.5,약,east,56,NE,0,1,0,0,0,1,3,2,0,1,0,0,0,0
서울특별시,관악구,2020-01-26,14,없음,56,0,5.9,2.1,약,east,56,NE,1,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,15,없음,56,0,5.6,1.7,약,east,73,ENE,0,0,0,0,0,0,2,1,1,0,0,0,0,0
서울특별시,관악구,2020-01-26,16,없음,53,0,5.4,1.8,약,east,61,ENE,0,1,0,0,0,1,0,0,0,3,0,0,0,0
서울특별시,관악구,2020-01-26,17,없음,52,0,5.3,2.3,약,east,46,NE,2,0,0,0,0,6,3,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,18,없음,54,0,5.2,2.7,약,east,44,NE,0,0,0,0,0,8,1,0,1,0,1,0,0,0
서울특별시,관악구,2020-01-26,19,없음,53,0,5.2,2.2,약,east,50,NE,1,0,0,0,0,9,2,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,20,없음,53,0,5.1,2.1,약,east,51,NE,0,2,0,0,0,8,1,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,21,없음,52,0,5.1,2.5,약,east,55,NE,0,0,0,0,0,14,2,0,1,0,1,0,0,0
서울특별시,관악구,2020-01-26,22,없음,53,0,5.1,2,약,east,58,ENE,0,0,0,0,0,8,4,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-26,23,없음,53,0,5.5,2.1,약,east,42,NE,0,0,0,0,0,13,1,0,0,0,0,0,0,0
서울특별시,구로구,2020-01-26,0,없음,77,0,5,1.6,약,east,45,NE,2,0,1,2,1,11,1,0,0,4,1,0,0,0
서울특별시,구로구,2020-01-26,1,없음,61,0,6.4,2.4,약,east,37,NE,1,0,1,0,0,2,1,0,0,3,2,0,0,0
서울특별시,구로구,2020-01-26,2,없음,53,0,8,1.9,약,east,77,ENE,0,0,0,2,0,0,0,0,0,0,0,0,0,0
서울특별시,구로구,2020-01-26,9,없음,46,0,10,1.3,약,east,88,E,0,0,0,0,0,0,0,0,0,0,0,0,0,8
서울특별시,구로구,2020-01-26,10,없음,48,0,9.2,2.5,약,east,49,NE,0,4,1,0,0,1,0,0,0,0,0,0,0,14
서울특별시,구로구,2020-01-26,11,없음,51,0,8.5,2.6,약,east,50,NE,8,4,5,1,0,8,16,1,9,1,0,0,0,23
서울특별시,구로구,2020-01-26,12,없음,53,0,8,3.7,약,east,75,ENE,10,9,8,3,1,7,13,2,4,6,0,1,0,26
서울특별시,구로구,2020-01-26,13,없음,55,0,7.5,3.1,약,east,75,ENE,19,12,14,5,1,11,9,0,4,8,2,1,0,20
서울특별시,구로구,2020-01-26,14,없음,53,0,7.3,1.7,약,east,55,NE,19,7,9,3,1,9,9,3,11,7,0,2,0,17
서울특별시,구로구,2020-01-26,15,없음,53,0,7,2.1,약,east,57,ENE,9,8,15,4,1,17,13,3,6,5,1,0,0,25
서울특별시,구로구,2020-01-26,16,없음,51,0,6.8,2.7,약,east,38,NE,11,9,6,5,1,32,14,2,2,11,0,3,0,19
서울특별시,구로구,2020-01-26,17,없음,50,0,6.5,3.3,약,east,40,NE,18,5,9,8,4,41,17,5,6,24,4,1,0,23
서울특별시,구로구,2020-01-26,18,없음,52,0,6.4,3.2,약,east,31,NNE,31,22,10,12,5,70,24,3,11,29,14,4,0,23
서울특별시,구로구,2020-01-26,19,없음,52,0,6.5,2.8,약,east,35,NE,33,16,6,9,4,70,26,6,8,13,9,4,0,16
서울특별시,구로구,2020-01-26,20,없음,51,0,6.4,2.4,약,east,31,NNE,13,11,6,4,6,58,17,1,5,14,7,1,0,16
서울특별시,구로구,2020-01-26,21,없음,50,0,6.4,3.2,약,east,25,NNE,15,10,4,5,3,57,9,0,4,10,6,0,0,12
서울특별시,구로구,2020-01-26,22,없음,51,0,6.5,2.8,약,east,42,NE,12,1,4,3,4,64,11,1,1,10,6,0,0,20
서울특별시,구로구,2020-01-26,23,없음,52,0,6.6,2.8,약,east,37,NE,6,1,3,3,1,41,7,0,0,8,1,1,0,2
서울특별시,금천구,2020-01-26,0,없음,73,0,4.3,1.9,약,east,3,N,0,0,0,0,0,21,1,0,0,0,0,0,0,0
서울특별시,금천구,2020-01-26,1,없음,69,0,5.2,2.4,약,east,12,NNE,1,0,0,0,0,11,0,0,0,3,0,0,0,0
서울특별시,금천구,2020-01-26,2,없음,64,0,7.2,2,약,east,357,N,0,0,1,1,0,0,0,0,0,1,0,0,0,0
서울특별시,금천구,2020-01-26,10,없음,58,0,7.7,2.6,약,east,5,N,0,0,0,0,0,0,0,0,1,0,0,0,0,1
서울특별시,금천구,2020-01-26,11,없음,63,0,7,2.6,약,east,8,N,2,17,0,1,0,1,0,0,19,0,0,1,0,6
서울특별시,금천구,2020-01-26,12,없음,66,0,6.4,2.7,약,east,15,NNE,9,16,4,2,0,9,2,0,17,2,0,2,0,3
서울특별시,금천구,2020-01-26,13,없음,69,0,6,2,약,east,12,NNE,4,16,4,2,0,2,0,2,8,0,0,2,0,7
서울특별시,금천구,2020-01-26,14,없음,66,0,5.7,2.9,약,east,2,N,5,16,5,2,0,7,3,1,6,2,2,4,0,7
서울특별시,금천구,2020-01-26,15,없음,66,0,5.5,3.1,약,east,360,N,7,18,2,2,0,4,2,2,2,2,3,3,0,13
서울특별시,금천구,2020-01-26,16,없음,64,0,5.4,2.9,약,east,4,N,3,28,1,0,0,10,1,0,14,6,3,4,0,2
서울특별시,금천구,2020-01-26,17,없음,63,0,5.1,3.2,약,east,17,NNE,1,29,2,1,0,12,3,4,4,3,5,3,0,9
서울특별시,금천구,2020-01-26,18,없음,66,0,4.9,2.9,약,east,11,N,5,22,2,2,0,23,2,8,8,5,10,1,0,15
서울특별시,금천구,2020-01-26,19,없음,65,0,5,3.4,약,east,19,NNE,5,34,0,1,0,28,5,3,4,7,11,6,0,3
서울특별시,금천구,2020-01-26,20,없음,65,0,5,3.2,약,east,11,N,3,26,0,0,0,32,1,4,7,5,9,0,0,5
서울특별시,금천구,2020-01-26,21,없음,62,0,4.9,3,약,east,5,N,5,21,0,1,0,22,2,3,1,7,9,3,0,8
서울특별시,금천구,2020-01-26,22,없음,62,0,4.9,2.3,약,east,360,N,1,13,0,0,0,28,4,0,0,5,2,0,0,5
서울특별시,금천구,2020-01-26,23,없음,63,0,5.3,2.2,약,east,354,N,1,0,0,0,0,19,1,0,0,6,5,0,0,0
서울특별시,동작구,2020-01-26,0,없음,73,0,3.3,1.7,약,east,78,ENE,0,0,0,0,0,1,1,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-26,1,없음,64,0,5.7,1.5,약,east,94,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-26,11,없음,54,0,7,2.4,약,east,75,ENE,0,0,0,0,0,1,0,1,1,2,0,0,0,0
서울특별시,동작구,2020-01-26,12,없음,57,0,6.5,2.6,약,east,67,ENE,0,0,0,0,0,5,0,1,1,1,0,0,0,0
서울특별시,동작구,2020-01-26,13,없음,58,0,5.9,1.5,약,east,56,NE,0,0,0,0,0,5,4,0,0,2,0,0,0,0
서울특별시,동작구,2020-01-26,14,없음,56,0,5.9,2.1,약,east,56,NE,0,0,0,0,0,2,4,0,0,1,0,0,0,0
서울특별시,동작구,2020-01-26,15,없음,56,0,5.6,1.7,약,east,73,ENE,0,0,0,0,0,9,1,1,0,2,0,0,0,0
서울특별시,동작구,2020-01-26,16,없음,53,0,5.4,1.8,약,east,61,ENE,0,1,0,0,0,3,2,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-26,17,없음,52,0,5.3,2.3,약,east,46,NE,0,2,0,0,0,7,3,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-26,18,없음,54,0,5.2,2.7,약,east,44,NE,0,0,0,0,0,6,4,2,0,5,0,0,0,0
서울특별시,동작구,2020-01-26,19,없음,53,0,5.2,2.2,약,east,50,NE,0,0,0,0,0,8,2,2,0,3,0,0,0,0
서울특별시,동작구,2020-01-26,20,없음,53,0,5.1,2.1,약,east,51,NE,0,0,0,0,0,7,2,1,0,4,0,0,0,0
서울특별시,동작구,2020-01-26,21,없음,52,0,5.1,2.5,약,east,55,NE,0,0,0,0,0,8,3,0,0,3,1,0,0,0
서울특별시,동작구,2020-01-26,22,없음,53,0,5.1,2,약,east,58,ENE,1,2,0,0,0,9,8,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-26,23,없음,53,0,5.5,2.1,약,east,42,NE,0,0,0,0,1,5,3,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-26,11,없음,49,0,8,1,약,east,80,E,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,12,없음,52,0,7.4,1.4,약,east,115,ESE,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,13,없음,50,0,7,1.5,약,east,100,E,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,14,없음,50,0,6.8,1.1,약,east,85,E,0,0,0,0,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,15,없음,49,0,6.5,1.7,약,east,104,ESE,0,0,0,0,0,4,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,16,없음,47,0,6.4,1.5,약,east,99,E,0,0,0,0,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,17,없음,48,0,6.1,2.2,약,east,48,NE,1,0,0,0,0,2,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,18,없음,50,0,5.9,2,약,east,61,ENE,0,0,0,0,0,2,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,19,없음,48,0,5.9,1.7,약,east,96,E,2,0,0,0,0,3,3,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-26,20,없음,48,0,6,2.6,약,east,55,NE,0,0,0,0,0,2,1,0,0,4,0,0,0,0
서울특별시,서초구,2020-01-26,21,없음,47,0,6,2.2,약,east,42,NE,0,0,0,0,0,3,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-26,22,없음,47,0,6.1,1.6,약,east,92,E,0,0,0,0,0,4,1,0,0,1,0,0,0,0
서울특별시,서초구,2020-01-26,23,없음,48,0,6.5,1.5,약,east,76,ENE,0,0,0,0,0,8,1,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-26,10,없음,46,0,8.8,1.8,약,east,13,NNE,0,1,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-26,11,없음,49,0,8.2,1.4,약,east,21,NNE,2,2,0,0,0,0,1,0,0,1,0,0,0,1
서울특별시,양천구,2020-01-26,12,없음,51,0,7.7,2.2,약,east,58,ENE,2,1,0,0,0,0,2,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-26,13,없음,51,0,7.2,2.4,약,east,40,NE,0,1,1,0,0,1,1,0,0,0,0,0,0,3
서울특별시,양천구,2020-01-26,14,없음,50,0,7.1,2,약,east,45,NE,1,1,0,0,0,0,1,0,1,0,0,1,0,1
서울특별시,양천구,2020-01-26,15,없음,48,0,6.9,1.9,약,east,53,NE,0,1,0,0,0,0,3,0,1,0,0,0,0,2
서울특별시,양천구,2020-01-26,16,없음,47,0,6.8,3,약,east,51,NE,1,0,0,0,0,2,4,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-26,17,없음,47,0,6.5,2,약,east,44,NE,3,1,1,0,1,5,1,0,1,1,0,0,0,3
서울특별시,양천구,2020-01-26,18,없음,49,0,6.3,2.9,약,east,15,NNE,0,1,1,0,0,2,2,0,0,0,1,0,0,1
서울특별시,양천구,2020-01-26,19,없음,48,0,6.4,2.3,약,east,38,NE,1,1,0,0,0,2,0,0,0,0,2,1,0,3
서울특별시,양천구,2020-01-26,20,없음,47,0,6.4,2.4,약,east,15,NNE,3,1,0,0,0,6,0,0,0,0,0,1,0,3
서울특별시,양천구,2020-01-26,21,없음,47,0,6.3,2.2,약,east,27,NNE,2,2,0,0,0,4,0,0,1,1,1,0,0,1
서울특별시,양천구,2020-01-26,22,없음,48,0,6.4,2,약,east,14,NNE,2,0,0,0,0,2,0,0,0,1,2,0,0,1
서울특별시,영등포구,2020-01-26,0,없음,62,0,4.8,0.5,약,east,308,NW,0,0,0,0,0,9,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-26,1,없음,52,0,6.8,1.3,약,east,55,NE,0,0,0,0,0,3,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-26,10,없음,46,0,8.8,1.8,약,east,13,NNE,0,0,0,0,0,0,0,5,1,0,0,0,0,0
서울특별시,영등포구,2020-01-26,11,없음,49,0,8.2,1.4,약,east,21,NNE,0,1,1,0,0,5,1,6,7,0,0,0,0,0
서울특별시,영등포구,2020-01-26,12,없음,51,0,7.7,2.2,약,east,58,ENE,1,6,0,0,0,6,0,15,4,2,0,0,0,0
서울특별시,영등포구,2020-01-26,13,없음,51,0,7.2,2.4,약,east,40,NE,1,9,0,0,0,5,0,12,0,2,0,0,0,0
서울특별시,영등포구,2020-01-26,14,없음,50,0,7.1,2,약,east,45,NE,0,2,1,0,0,6,0,6,1,3,1,0,0,0
서울특별시,영등포구,2020-01-26,15,없음,48,0,6.9,1.9,약,east,53,NE,1,6,1,0,0,5,1,7,1,4,0,0,0,0
서울특별시,영등포구,2020-01-26,16,없음,47,0,6.8,3,약,east,51,NE,0,1,1,0,0,9,1,3,0,4,0,0,0,0
서울특별시,영등포구,2020-01-26,17,없음,47,0,6.5,2,약,east,44,NE,0,11,1,0,0,12,6,11,4,4,1,0,0,0
서울특별시,영등포구,2020-01-26,18,없음,49,0,6.3,2.9,약,east,15,NNE,3,9,1,0,2,35,5,12,2,15,3,1,0,0
서울특별시,영등포구,2020-01-26,19,없음,48,0,6.4,2.3,약,east,38,NE,4,17,0,0,2,41,3,8,2,4,2,0,0,0
서울특별시,영등포구,2020-01-26,20,없음,47,0,6.4,2.4,약,east,15,NNE,0,5,1,0,2,33,2,6,9,5,4,0,0,0
서울특별시,영등포구,2020-01-26,21,없음,47,0,6.3,2.2,약,east,27,NNE,2,7,0,0,1,42,3,5,4,2,5,0,0,0
서울특별시,영등포구,2020-01-26,22,없음,48,0,6.4,2,약,east,14,NNE,2,4,0,0,3,32,3,4,3,2,3,0,0,0
서울특별시,영등포구,2020-01-26,23,없음,48,0,6.7,2.6,약,east,27,NNE,0,0,0,0,0,25,1,0,0,4,2,0,0,0
서울특별시,은평구,2020-01-26,0,없음,62,0,4.9,2,약,east,77,ENE,0,0,0,0,5,10,0,0,0,2,0,0,0,0
서울특별시,은평구,2020-01-26,1,없음,52,0,6.8,1.9,약,east,61,ENE,0,0,0,0,0,8,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-26,10,없음,46,0,7.5,1.7,약,east,20,NNE,0,0,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시,은평구,2020-01-26,11,없음,49,0,6.7,1.5,약,east,238,WSW,0,2,0,0,0,0,0,1,0,0,0,1,0,2
서울특별시,은평구,2020-01-26,12,없음,51,0,6.5,1.6,약,east,163,SSE,4,4,1,5,1,2,0,4,0,2,0,2,0,6
서울특별시,은평구,2020-01-26,13,없음,51,0,6.2,1.3,약,east,106,ESE,0,1,0,5,3,1,0,3,0,1,0,1,0,4
서울특별시,은평구,2020-01-26,14,없음,50,0,5.9,1.2,약,east,257,WSW,3,6,0,6,1,3,0,0,0,4,0,0,0,4
서울특별시,은평구,2020-01-26,15,없음,48,0,5.8,1.6,약,east,147,SSE,1,7,1,6,2,7,0,1,0,3,0,1,0,8
서울특별시,은평구,2020-01-26,16,없음,47,0,5.6,1,약,east,236,SW,4,2,2,4,1,13,0,1,0,8,0,0,0,1
서울특별시,은평구,2020-01-26,17,없음,47,0,5.2,1.3,약,east,258,WSW,2,4,0,5,7,13,0,3,0,10,0,1,0,4
서울특별시,은평구,2020-01-26,18,없음,49,0,5.2,1.3,약,east,356,N,7,6,0,8,11,31,0,2,0,13,0,2,0,4
서울특별시,은평구,2020-01-26,19,없음,48,0,5.6,1.9,약,east,32,NNE,1,6,0,8,9,23,0,2,0,5,0,0,0,3
서울특별시,은평구,2020-01-26,20,없음,47,0,5.5,1.5,약,east,360,N,4,4,0,6,8,7,0,0,0,11,0,0,0,6
서울특별시,은평구,2020-01-26,21,없음,47,0,5.4,1.8,약,east,30,NNE,4,5,1,0,6,15,0,0,0,3,0,0,0,6
